0	0   0	86	1	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	2
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	5	-3	1
1	1	1	5	-3	1
1	1	1	5	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	5	-3	1
1	1	1	4	-1	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
0	1	1	4	-3	1
0	1	1	4	-3	1
0	1	1	7	-3	1
0	1	1	2	-1	2
0	1	1	2	-3	1
0	1	1	2	-3	1
0	1	1	3	-3	1
0	1	1	2	-1	1
0	1	1	3	-3	1
0	1	1	3	-3	1
0	1	1	2	-1	1
0	1	1	2	-3	2
0	1	1	3	-3	1
0	1	1	12	-3	1
0	1	1	4	-1	1
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
0	1	1	7	-3	1
0	1	1	4	-1	2
0	1	1	7	-3	1
0	1	1	3	-1	2
0	1	1	4	-3	1
0	1	1	16	-2	1
0	1	1	3	-1	1
0	1	1	2	-1	2
0	1	1	2	-3	1
0	1	1	2	-3	1
0	1	1	26	-2	1
0	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	163	-2	2
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	4	-3	1
0	1	1	6	-3	1
0	1	1	5	-1	1
0	1	1	3	-1	2
0	1	1	6	-3	1
0	1	1	3	-1	2
0	1	1	10	-3	1
1	1	1	4	-1	0
1	1	1	0	-1	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
0	1	1	12	-3	1
0	1	1	3	-1	2
0	1	1	3	-3	2
0	1	1	9	-3.2	1
0	1	1	3	-1	2
0	1	1	17	-2	1
0	1	1	3	-1	2
0	1	1	3	-3	2
0	1	1	2	-1.2	2
0	1	1	2	-3.2	2
0	1	1	2	-3.2	1
0	1	1	2	-3	2
0	1	1	2	-3	1
0	1	1	3	-3	1
0	1	1	3	-3	1
0	1	1	4	-3	1
0	1	1	2	-1	2
0	1	1	3	-3	1
0	1	1	8	-3	1
0	1	1	4	-1	1
1	1	1	3	-1	0
1	1	1	2	-1	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	4	-3	1
0	1	1	9	-3	1
0	1	1	7	-1	1
0	1	1	4	-1	1
0	1	1	3	-1	1
0	1	1	6	-3	1
0	1	1	4	-1	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	2	-1	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
0	1	1	47	-2	2
0	1	1	4	-1	1
0	1	1	4	-3	1
0	1	1	10	-3	1
0	1	1	8	-1	1
0	1	1	3	-1	2
0	1	1	2	-1	2
0	1	1	2	-3.2	2
0	1	1	2	-3.2	0
0	1	1	3	-3	2
0	1	1	3	-3	2
0	1	1	3	-3.2	2
0	1	1	7	-3.2	1
0	1	1	7	-3	1
0	1	1	8	-3	1
0	1	1	7	-1	1
0	1	1	5	-1	2
0	1	1	3	-1	2
0	1	1	3	-3.2	2
0	1	1	4	-3.2	2
0	1	1	4	-3.2	2
0	1	1	3	-1.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	4	-3.2	2
0	1	1	4	-3.2	2
0	1	1	3	-1.2	2
0	1	1	2	-1.2	2
0	1	1	3	-3.2	2
0	1	1	5	-3.2	1
0	1	1	7	-3	1
0	1	1	4	-1	2
0	1	1	4	-3	2
0	1	1	8	-3.2	1
0	1	1	4	-1	2
1	1	1	3	-1	0
1	1	1	9	-3	1
1	1	1	4	-1	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
0	1	1	3	-1	2
0	1	1	4	-3.2	2
0	1	1	2	-1.2	0
0	1	1	2	-3	2
0	1	1	2	-3	0
0	1	1	2	-3	2
0	1	1	3	-3	2
0	1	1	5	-3.2	1
0	1	1	6	-3	1
0	0	1	7	-3	2
0	0	1	0	-1	0
0	0	1	0	-3	0
0	0	1	0	-3.2	0
0	1	1	7	-3.2	1
0	1	1	5	-1	1
0	1	1	4	-1	1
0	1	0	6	-3	1
1	1	0	4	-1	2
1	0	0	8	-3	1
1	0	0	9	-3	1
1	0	0	9	-3	1
1	0	0	9	-3	1
1	0	0	7	-1	2
1	0	0	6	-1	2
1	0	0	11	-3.2	1
1	0	0	5	-1	2
1	1	0	4	-1	0
1	1	0	6	-3	1
1	0	0	6	-3	2
1	0	0	6	-3	2
1	0	0	0	-1.2	0
1	0	0	35	-2	1
1	0	0	27	0	1
1	0	0	28	-2	1
1	0	0	28	-2	1
1	0	0	32	-2	1
1	0	0	31	0	1
1	0	0	35	-2	1
1	0	0	12	-1	1
1	0	0	12	-3	1
1	0	0	7	-1	2
1	0	0	6	-1	2
0	1	0	5	-1.2	2
0	1	0	4	-1.2	2
1	1	0	6	-3.2	2
1	1	1	4	-1.2	0
1	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	5	-3	1
1	1	1	13	-3	1
1	1	1	11	-1	1
1	1	1	4	-1	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	5	-3	0
1	1	1	4	-1	1
1	1	1	2	-1	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	1
1	1	1	3	-3	1
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	2	-1	1
1	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	1
0	1	1	3	-3	1
0	1	1	3	-3	1
0	1	1	0	-1	0
0	1	1	5	-3	1
0	1	1	4	-1	1
0	1	1	5	-3	1
0	1	1	4	-1	1
0	1	1	5	-3	1
0	1	1	3	-1	1
0	1	1	3	-3	1
0	1	1	2	-1	2
0	1	1	2	-3	1
0	1	1	3	-3	1
0	1	1	3	-3	2
0	1	1	2	-1	2
0	1	1	3	-3.2	1
0	1	1	2	-1	2
0	1	1	2	-3	2
0	1	1	3	-3.2	2
0	1	1	9	-3.2	1
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
0	1	1	3	-1	1
0	1	1	5	-3	1
0	1	1	6	-3	1
0	1	1	4	-1	1
0	1	1	3	-1	1
0	1	1	4	-3	1
0	1	1	4	-3	1
0	1	1	5	-3	1
0	0	1	7	-3	1
0	0	1	0	-1	0
0	1	1	6	-3	1
0	1	1	0	-1	0
0	1	1	5	-3	1
0	1	1	7	-3	1
0	1	1	4	-1	1
0	1	1	4	-3	1
0	1	1	3	-1	2
0	1	1	3	-3	1
0	1	1	2	-1	2
0	1	1	2	-3	1
0	1	1	5	-3	1
1	1	1	16	-2	1
1	1	1	2	-1	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	4	-3	1
0	1	1	4	-3	1
0	1	1	7	-3	1
0	1	1	4	-1	1
0	1	1	3	-1	2
0	1	1	2	-1	2
0	1	1	2	-3.2	2
0	1	1	2	-3.2	2
0	1	1	3	-3.2	1
0	1	1	6	-3	1
1	1	1	4	-1	0
1	1	1	3	-1	2
1	1	1	2	-1	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	3	-3	2
0	1	1	3	-3	2
0	1	1	4	-3.2	1
0	1	1	4	-3	2
0	1	1	4	-3	1
0	1	1	7	-3	1
0	1	1	3	-1	2
0	1	1	3	-3	1
0	1	1	3	-3	2
0	1	1	3	-3	1
0	1	1	2	-1	1
0	1	1	2	-3	2
0	1	1	2	-3	0
0	1	1	2	-3	2
0	1	1	2	-3	0
0	1	1	3	-3	1
0	1	1	4	-3	1
0	1	1	3	-1	1
0	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	0	-1	2
1	1	1	6	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	7	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	2	-3	1
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	0	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	1
1	1	1	3	-3	1
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	1
1	1	1	4	-3	1
1	1	1	3	-1	1
1	1	1	4	-3	1
1	1	1	3	-1	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	2
1	1	1	2	-3	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
0	1	1	3	-1	2
0	1	1	7	-3	1
0	1	1	2	-1	2
0	1	1	3	-3	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	1
0	1	1	4	-3	1
0	1	1	5	-3	1
0	0	1	7	-3	1
0	0	1	0	-1	0
0	0	1	0	-3	0
0	0	1	0	-3.2	0
0	1	1	7	-3.2	1
0	1	1	4	-1	1
0	1	1	4	-3	1
0	1	1	3	-1	1
0	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	5	-3	1
1	1	1	4	-1	1
1	1	1	3	-1	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
0	1	1	4	-3	2
0	1	1	4	-3	1
0	1	1	5	-3	1
0	1	1	0	-1	0
0	1	1	0	-3	2
0	1	1	3	-3	1
0	1	1	2	-1	2
0	1	1	2	-3	0
0	1	1	4	-3	2
0	0	1	7	-3	1
0	0	1	0	-1	0
0	0	1	10	-3	1
0	1	1	0	-1	0
0	1	1	7	-3	1
0	1	1	6	-1	1
0	1	1	7	-3	1
0	1	1	5	-1	1
0	1	1	4	-1	1
0	1	1	3	-1	1
0	1	1	3	-3	1
0	1	1	3	-3	1
0	1	1	2	-1	1
0	1	1	3	-3	1
0	1	1	2	-1	1
0	1	1	3	-3	1
0	1	1	3	-3	1
0	1	1	4	-3	1
0	1	1	6	-3	1
0	1	1	7	-3	1
0	1	1	5	-1	1
1	1	1	5	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	2	-1	1
0	1	1	3	-3	1
0	1	1	4	-3	1
0	1	1	4	-3	1
0	1	1	4	-3	1
0	1	1	0	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	1
0	1	1	5	-3	1
0	1	1	8	-3	1
0	1	1	3	-1	1
0	1	1	2	-1	1
0	1	1	3	-3	1
0	1	1	2	-1	2
0	1	1	2	-3	0
0	1	1	2	-3	2
0	1	1	4	-3	1
0	1	1	3	-1	2
0	1	1	10	-3	1
0	1	1	4	-1	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	4	-3	1
0	1	1	5	-3	1
0	1	1	5	-3	1
0	1	1	4	-1	1
0	1	1	4	-3	1
0	1	1	5	-3	1
0	1	1	5	-3	1

